row_id,Category,Order Date,Segment,Sales Target
1759,Technology,2018-11-03,Home Office,1316
1760,Furniture,2018-11-03,Home Office,46
1761,Office Supplies,2018-11-03,Corporate,6
1762,Office Supplies,2018-11-05,Consumer,597
1763,Furniture,2018-11-05,Corporate,186
1764,Office Supplies,2018-11-05,Corporate,23
1765,Office Supplies,2018-11-06,Consumer,13
1766,Office Supplies,2018-11-07,Corporate,1306
1767,Furniture,2018-11-07,Consumer,772
1768,Office Supplies,2018-11-07,Consumer,359
1769,Technology,2018-11-07,Consumer,245
1770,Furniture,2018-11-07,Corporate,196
1771,Technology,2018-11-08,Corporate,5246
1772,Furniture,2018-11-08,Corporate,4549
1773,Technology,2018-11-08,Consumer,598
1774,Office Supplies,2018-11-08,Consumer,546
1775,Technology,2018-11-08,Home Office,316
1776,Furniture,2018-11-08,Consumer,251
1777,Office Supplies,2018-11-08,Corporate,145
1778,Office Supplies,2018-11-08,Home Office,5
1779,Technology,2018-11-09,Home Office,2299
1780,Technology,2018-11-09,Consumer,923
1781,Furniture,2018-11-09,Consumer,912
1782,Office Supplies,2018-11-09,Consumer,326
1783,Office Supplies,2018-11-09,Home Office,34
1784,Office Supplies,2018-11-10,Home Office,1475
1785,Office Supplies,2018-11-10,Corporate,786
1786,Office Supplies,2018-11-10,Consumer,635
1787,Technology,2018-11-10,Home Office,467
1788,Technology,2018-11-10,Consumer,84
1789,Furniture,2018-11-10,Home Office,26
1790,Office Supplies,2018-11-11,Corporate,558
1791,Furniture,2018-11-12,Corporate,677
1792,Office Supplies,2018-11-12,Corporate,352
1793,Technology,2018-11-12,Corporate,92
1794,Office Supplies,2018-11-12,Consumer,15
1795,Furniture,2018-11-13,Consumer,1666
1796,Technology,2018-11-13,Consumer,826
1797,Office Supplies,2018-11-13,Consumer,552
1798,Technology,2018-11-13,Home Office,296
1799,Furniture,2018-11-13,Home Office,63
1800,Furniture,2018-11-14,Consumer,1012
1801,Office Supplies,2018-11-14,Corporate,815
1802,Technology,2018-11-14,Corporate,310
1803,Technology,2018-11-14,Home Office,48
1804,Office Supplies,2018-11-14,Consumer,20
1805,Office Supplies,2018-11-15,Corporate,709
1806,Furniture,2018-11-15,Home Office,40
1807,Technology,2018-11-16,Home Office,1010
1808,Furniture,2018-11-16,Home Office,948
1809,Office Supplies,2018-11-16,Home Office,654
1810,Furniture,2018-11-16,Corporate,629
1811,Technology,2018-11-16,Corporate,599
1812,Office Supplies,2018-11-16,Corporate,36
1813,Furniture,2018-11-17,Consumer,1617
1814,Office Supplies,2018-11-17,Consumer,1605
1815,Technology,2018-11-17,Consumer,408
1816,Technology,2018-11-19,Consumer,879
1817,Furniture,2018-11-19,Home Office,156
1818,Office Supplies,2018-11-19,Corporate,27
1819,Office Supplies,2018-11-19,Consumer,5
1820,Furniture,2018-11-20,Consumer,1126
1821,Technology,2018-11-20,Corporate,456
1822,Furniture,2018-11-20,Home Office,385
1823,Office Supplies,2018-11-20,Consumer,258
1824,Office Supplies,2018-11-20,Corporate,233
1825,Office Supplies,2018-11-20,Home Office,179
1826,Furniture,2018-11-20,Corporate,173
1827,Technology,2018-11-20,Consumer,66
1828,Technology,2018-11-20,Home Office,14
1829,Furniture,2018-11-21,Consumer,1864
1830,Technology,2018-11-21,Consumer,541
1831,Technology,2018-11-21,Corporate,500
1832,Office Supplies,2018-11-21,Corporate,358
1833,Furniture,2018-11-21,Corporate,244
1834,Office Supplies,2018-11-21,Consumer,105
1835,Furniture,2018-11-22,Home Office,213
1836,Office Supplies,2018-11-22,Consumer,171
1837,Office Supplies,2018-11-22,Home Office,144
1838,Technology,2018-11-22,Consumer,34
1839,Technology,2018-11-22,Home Office,27
1840,Office Supplies,2018-11-23,Consumer,2342
1841,Office Supplies,2018-11-23,Corporate,336
1842,Technology,2018-11-23,Consumer,320
1843,Office Supplies,2018-11-24,Consumer,1181
1844,Furniture,2018-11-24,Consumer,85
1845,Technology,2018-11-24,Consumer,12
1846,Office Supplies,2018-11-25,Consumer,14
1847,Furniture,2018-11-26,Corporate,762
1848,Technology,2018-11-26,Corporate,654
1849,Office Supplies,2018-11-26,Corporate,178
1850,Technology,2018-11-27,Home Office,1094
1851,Furniture,2018-11-27,Consumer,725
1852,Furniture,2018-11-27,Home Office,604
1853,Office Supplies,2018-11-27,Home Office,371
1854,Technology,2018-11-27,Corporate,202
1855,Technology,2018-11-27,Consumer,89
1856,Office Supplies,2018-11-27,Consumer,30
1857,Technology,2018-11-28,Corporate,641
1858,Furniture,2018-11-28,Consumer,562
1859,Office Supplies,2018-11-28,Consumer,334
1860,Office Supplies,2018-11-28,Corporate,206
1861,Furniture,2018-11-28,Corporate,78
1862,Office Supplies,2018-11-28,Home Office,8
1863,Furniture,2018-11-29,Corporate,1493
1864,Office Supplies,2018-11-29,Corporate,1260
1865,Office Supplies,2018-11-29,Home Office,56
1866,Technology,2018-11-29,Consumer,18
1867,Office Supplies,2018-11-29,Consumer,9
1868,Furniture,2018-11-30,Consumer,1076
1869,Technology,2018-11-30,Consumer,297
1870,Office Supplies,2018-11-30,Consumer,279
1871,Office Supplies,2018-11-30,Home Office,79
1872,Furniture,2018-11-30,Corporate,17
1873,Furniture,2018-12-01,Home Office,5803
1874,Office Supplies,2018-12-01,Home Office,307
1875,Office Supplies,2018-12-01,Corporate,112
1876,Office Supplies,2018-12-01,Consumer,58
1877,Furniture,2018-12-01,Consumer,7
1878,Office Supplies,2018-12-03,Corporate,537
1879,Technology,2018-12-03,Corporate,516
1880,Furniture,2018-12-03,Consumer,407
1881,Office Supplies,2018-12-03,Home Office,216
1882,Technology,2018-12-03,Consumer,111
1883,Office Supplies,2018-12-03,Consumer,100
1884,Technology,2018-12-03,Home Office,38
1885,Furniture,2018-12-03,Corporate,3
1886,Technology,2018-12-04,Consumer,1858
1887,Office Supplies,2018-12-04,Consumer,1678
1888,Furniture,2018-12-04,Consumer,1117
1889,Office Supplies,2018-12-04,Corporate,386
1890,Technology,2018-12-04,Corporate,121
1891,Furniture,2018-12-04,Corporate,35
1892,Office Supplies,2018-12-05,Consumer,328
1893,Office Supplies,2018-12-05,Home Office,162
1894,Furniture,2018-12-05,Corporate,148
1895,Furniture,2018-12-05,Consumer,142
1896,Technology,2018-12-05,Consumer,42
1897,Technology,2018-12-05,Corporate,41
1898,Office Supplies,2018-12-05,Corporate,13
1899,Technology,2018-12-06,Consumer,2274
1900,Office Supplies,2018-12-06,Consumer,2221
1901,Technology,2018-12-06,Home Office,1050
1902,Furniture,2018-12-06,Consumer,395
1903,Office Supplies,2018-12-06,Home Office,46
1904,Office Supplies,2018-12-06,Corporate,9
1905,Technology,2018-12-07,Consumer,689
1906,Furniture,2018-12-07,Consumer,367
1907,Office Supplies,2018-12-07,Consumer,182
1908,Office Supplies,2018-12-07,Corporate,12
1909,Technology,2018-12-08,Home Office,1857
1910,Office Supplies,2018-12-08,Home Office,332
1911,Technology,2018-12-08,Corporate,236
1912,Office Supplies,2018-12-08,Corporate,226
1913,Office Supplies,2018-12-09,Corporate,36
1914,Furniture,2018-12-10,Corporate,1691
1915,Technology,2018-12-10,Home Office,872
1916,Office Supplies,2018-12-10,Home Office,278
1917,Technology,2018-12-10,Corporate,147
1918,Technology,2018-12-10,Consumer,133
1919,Office Supplies,2018-12-10,Corporate,98
1920,Office Supplies,2018-12-10,Consumer,74
1921,Technology,2018-12-11,Consumer,566
1922,Furniture,2018-12-11,Consumer,564
1923,Office Supplies,2018-12-11,Consumer,449
1924,Office Supplies,2018-12-11,Home Office,114
1925,Office Supplies,2018-12-12,Consumer,447
1926,Furniture,2018-12-12,Consumer,438
1927,Technology,2018-12-12,Consumer,322
1928,Office Supplies,2018-12-12,Corporate,111
1929,Technology,2018-12-13,Consumer,709
1930,Office Supplies,2018-12-13,Corporate,144
1931,Office Supplies,2018-12-13,Home Office,62
1932,Office Supplies,2018-12-13,Consumer,34
1933,Technology,2018-12-14,Consumer,363
1934,Furniture,2018-12-14,Corporate,274
1935,Office Supplies,2018-12-14,Corporate,144
1936,Furniture,2018-12-14,Consumer,26
1937,Furniture,2018-12-14,Home Office,14
1938,Office Supplies,2018-12-14,Consumer,8
1939,Technology,2018-12-15,Consumer,4151
1940,Furniture,2018-12-15,Consumer,239
1941,Technology,2018-12-15,Corporate,222
1942,Office Supplies,2018-12-15,Consumer,157
1943,Office Supplies,2018-12-15,Home Office,3
1944,Office Supplies,2018-12-16,Consumer,5
1945,Furniture,2018-12-17,Consumer,1358
1946,Office Supplies,2018-12-17,Consumer,553
1947,Technology,2018-12-17,Consumer,139
1948,Office Supplies,2018-12-18,Consumer,711
1949,Technology,2018-12-18,Consumer,155
1950,Office Supplies,2018-12-18,Corporate,72
1951,Office Supplies,2018-12-18,Home Office,20
1952,Furniture,2018-12-18,Corporate,19
1953,Technology,2018-12-19,Home Office,2048
1954,Technology,2018-12-19,Consumer,1827
1955,Furniture,2018-12-19,Home Office,948
1956,Office Supplies,2018-12-19,Consumer,544
1957,Office Supplies,2018-12-19,Corporate,135
1958,Office Supplies,2018-12-19,Home Office,26
1959,Technology,2018-12-20,Consumer,449
1960,Furniture,2018-12-20,Consumer,347
1961,Office Supplies,2018-12-20,Consumer,129
1962,Technology,2018-12-20,Home Office,96
1963,Office Supplies,2018-12-20,Corporate,60
1964,Office Supplies,2018-12-20,Home Office,13
1965,Furniture,2018-12-21,Consumer,1651
1966,Technology,2018-12-21,Home Office,1151
1967,Technology,2018-12-21,Consumer,185
1968,Office Supplies,2018-12-21,Corporate,58
1969,Office Supplies,2018-12-21,Home Office,54
1970,Furniture,2018-12-21,Home Office,51
1971,Office Supplies,2018-12-21,Consumer,26
1972,Furniture,2018-12-22,Corporate,406
1973,Office Supplies,2018-12-22,Corporate,34
1974,Office Supplies,2018-12-22,Home Office,19
1975,Office Supplies,2018-12-23,Consumer,185
1976,Technology,2018-12-24,Corporate,4655
1977,Furniture,2018-12-24,Corporate,885
1978,Furniture,2018-12-24,Consumer,704
1979,Technology,2018-12-24,Consumer,592
1980,Office Supplies,2018-12-24,Consumer,233
1981,Office Supplies,2018-12-24,Corporate,176
1982,Technology,2018-12-25,Consumer,2207
1983,Furniture,2018-12-25,Consumer,696
1984,Furniture,2018-12-25,Corporate,630
1985,Office Supplies,2018-12-25,Home Office,455
1986,Office Supplies,2018-12-25,Consumer,229
1987,Technology,2018-12-25,Corporate,73
1988,Office Supplies,2018-12-25,Corporate,18
1989,Furniture,2018-12-26,Home Office,245
1990,Office Supplies,2018-12-26,Consumer,230
1991,Furniture,2018-12-26,Consumer,57
1992,Furniture,2018-12-27,Corporate,1525
1993,Technology,2018-12-27,Corporate,754
1994,Furniture,2018-12-27,Home Office,685
1995,Office Supplies,2018-12-27,Home Office,547
1996,Office Supplies,2018-12-27,Consumer,447
1997,Technology,2018-12-27,Home Office,405
1998,Office Supplies,2018-12-27,Corporate,369
1999,Technology,2018-12-27,Consumer,228
2000,Technology,2018-12-28,Consumer,60
2001,Office Supplies,2018-12-28,Consumer,27
2002,Office Supplies,2018-12-29,Consumer,7
2003,Technology,2018-12-30,Consumer,2922
2004,Office Supplies,2018-12-30,Consumer,369
2005,Office Supplies,2018-12-31,Corporate,613
2006,Office Supplies,2018-12-31,Consumer,569
2007,Furniture,2018-12-31,Consumer,13
2008,Technology,2019-01-02,Corporate,213
2009,Furniture,2019-01-02,Corporate,148
2010,Furniture,2019-01-03,Corporate,1752
2011,Technology,2019-01-03,Corporate,392
2012,Office Supplies,2019-01-03,Consumer,114
2013,Office Supplies,2019-01-03,Corporate,10
2014,Technology,2019-01-04,Corporate,1008
2015,Office Supplies,2019-01-04,Corporate,105
2016,Technology,2019-01-05,Corporate,276
2017,Office Supplies,2019-01-05,Corporate,5
2018,Office Supplies,2019-01-07,Home Office,36
2019,Office Supplies,2019-01-07,Consumer,22
2020,Furniture,2019-01-07,Consumer,21
2021,Furniture,2019-01-08,Corporate,1472
2022,Office Supplies,2019-01-08,Corporate,116
2023,Technology,2019-01-08,Consumer,95
2024,Office Supplies,2019-01-08,Consumer,75
2025,Technology,2019-01-09,Corporate,633
2026,Furniture,2019-01-09,Corporate,17
2027,Technology,2019-01-10,Corporate,69
2028,Furniture,2019-01-10,Corporate,68
2029,Furniture,2019-01-10,Consumer,23
2030,Office Supplies,2019-01-11,Home Office,79
2031,Furniture,2019-01-11,Home Office,48
2032,Technology,2019-01-11,Home Office,15
2033,Furniture,2019-01-14,Consumer,328
2034,Office Supplies,2019-01-14,Consumer,82
2035,Technology,2019-01-15,Home Office,250
2036,Furniture,2019-01-15,Consumer,169
2037,Office Supplies,2019-01-15,Consumer,131
2038,Office Supplies,2019-01-15,Home Office,122
2039,Technology,2019-01-16,Consumer,83
2040,Office Supplies,2019-01-16,Consumer,12
2041,Technology,2019-01-17,Home Office,418
2042,Technology,2019-01-17,Corporate,316
2043,Furniture,2019-01-17,Home Office,306
2044,Furniture,2019-01-21,Consumer,1202
2045,Furniture,2019-01-22,Consumer,489
2046,Office Supplies,2019-01-22,Consumer,179
2047,Technology,2019-01-22,Home Office,171
2048,Furniture,2019-01-22,Corporate,108
2049,Office Supplies,2019-01-23,Corporate,1525
2050,Technology,2019-01-23,Corporate,100
2051,Furniture,2019-01-23,Consumer,59
2052,Office Supplies,2019-01-24,Corporate,31
2053,Office Supplies,2019-01-25,Corporate,479
2054,Furniture,2019-01-25,Corporate,370
2055,Office Supplies,2019-01-28,Corporate,43
2056,Technology,2019-01-30,Consumer,1310
2057,Furniture,2019-01-30,Consumer,943
2058,Office Supplies,2019-01-30,Consumer,377
2059,Office Supplies,2019-01-30,Corporate,136
2060,Office Supplies,2019-01-31,Home Office,1526
2061,Technology,2019-01-31,Home Office,106
2062,Office Supplies,2019-01-31,Corporate,21
2063,Office Supplies,2019-01-31,Consumer,17
2064,Office Supplies,2019-02-01,Corporate,152
2065,Technology,2019-02-02,Consumer,9625
2066,Office Supplies,2019-02-02,Consumer,131
2067,Furniture,2019-02-02,Corporate,68
2068,Furniture,2019-02-02,Consumer,20
2069,Furniture,2019-02-03,Consumer,780
2070,Office Supplies,2019-02-04,Corporate,97
2071,Technology,2019-02-04,Consumer,89
2072,Furniture,2019-02-04,Consumer,14
2073,Office Supplies,2019-02-05,Home Office,1043
2074,Furniture,2019-02-05,Consumer,602
2075,Technology,2019-02-05,Home Office,519
2076,Furniture,2019-02-05,Home Office,274
2077,Office Supplies,2019-02-05,Consumer,203
2078,Technology,2019-02-05,Consumer,150
2079,Furniture,2019-02-06,Corporate,135
2080,Technology,2019-02-07,Corporate,636
2081,Technology,2019-02-07,Consumer,102
2082,Office Supplies,2019-02-07,Consumer,36
2083,Technology,2019-02-08,Home Office,1004
2084,Furniture,2019-02-08,Corporate,234
2085,Technology,2019-02-09,Corporate,116
2086,Technology,2019-02-11,Corporate,68
2087,Office Supplies,2019-02-12,Consumer,1462
2088,Office Supplies,2019-02-13,Home Office,135
2089,Furniture,2019-02-14,Consumer,611
2090,Office Supplies,2019-02-14,Consumer,258
2091,Office Supplies,2019-02-15,Consumer,431
2092,Furniture,2019-02-16,Consumer,803
2093,Office Supplies,2019-02-16,Corporate,101
2094,Technology,2019-02-16,Consumer,79
2095,Furniture,2019-02-16,Corporate,69
2096,Office Supplies,2019-02-16,Consumer,6
2097,Office Supplies,2019-02-19,Consumer,345
2098,Furniture,2019-02-19,Consumer,41
2099,Office Supplies,2019-02-19,Corporate,35
2100,Office Supplies,2019-02-20,Consumer,14
2101,Office Supplies,2019-02-21,Corporate,795
2102,Office Supplies,2019-02-21,Home Office,410
2103,Furniture,2019-02-21,Corporate,190
2104,Technology,2019-02-21,Corporate,56
2105,Technology,2019-02-22,Consumer,511
2106,Office Supplies,2019-02-22,Home Office,427
2107,Office Supplies,2019-02-22,Consumer,11
2108,Office Supplies,2019-02-23,Corporate,62
2109,Office Supplies,2019-02-25,Consumer,49
2110,Office Supplies,2019-02-27,Consumer,225
2111,Furniture,2019-02-27,Consumer,16
2112,Office Supplies,2019-02-28,Corporate,34
2113,Office Supplies,2019-03-01,Consumer,106
2114,Technology,2019-03-02,Consumer,4165
2115,Furniture,2019-03-02,Consumer,711
2116,Office Supplies,2019-03-02,Consumer,366
2117,Technology,2019-03-02,Corporate,165
2118,Office Supplies,2019-03-04,Consumer,4354
2119,Technology,2019-03-04,Consumer,1197
2120,Furniture,2019-03-04,Consumer,695
2121,Furniture,2019-03-04,Corporate,623
2122,Office Supplies,2019-03-04,Corporate,61
2123,Technology,2019-03-05,Corporate,166
2124,Office Supplies,2019-03-05,Consumer,126
2125,Office Supplies,2019-03-05,Home Office,18
2126,Office Supplies,2019-03-05,Corporate,10
2127,Office Supplies,2019-03-06,Corporate,159
2128,Technology,2019-03-07,Home Office,495
2129,Furniture,2019-03-07,Consumer,287
2130,Office Supplies,2019-03-07,Consumer,4
2131,Office Supplies,2019-03-07,Home Office,2
2132,Technology,2019-03-08,Corporate,22
2133,Technology,2019-03-09,Consumer,1369
2134,Furniture,2019-03-09,Consumer,201
2135,Office Supplies,2019-03-09,Corporate,192
2136,Office Supplies,2019-03-09,Home Office,132
2137,Office Supplies,2019-03-09,Consumer,93
2138,Technology,2019-03-09,Home Office,30
2139,Furniture,2019-03-10,Consumer,383
2140,Technology,2019-03-10,Home Office,204
2141,Office Supplies,2019-03-10,Consumer,69
2142,Technology,2019-03-11,Home Office,7317
2143,Furniture,2019-03-11,Consumer,150
2144,Office Supplies,2019-03-11,Corporate,92
2145,Technology,2019-03-11,Consumer,37
2146,Office Supplies,2019-03-11,Home Office,16
2147,Office Supplies,2019-03-12,Home Office,496
2148,Furniture,2019-03-12,Consumer,266
2149,Furniture,2019-03-12,Home Office,102
2150,Technology,2019-03-12,Corporate,50
2151,Office Supplies,2019-03-12,Corporate,16
2152,Office Supplies,2019-03-13,Corporate,936
2153,Furniture,2019-03-13,Corporate,763
2154,Office Supplies,2019-03-13,Consumer,47
2155,Office Supplies,2019-03-14,Corporate,4966
2156,Technology,2019-03-14,Corporate,1437
2157,Furniture,2019-03-14,Consumer,491
2158,Office Supplies,2019-03-14,Home Office,445
2159,Furniture,2019-03-14,Corporate,373
2160,Technology,2019-03-14,Home Office,219
2161,Furniture,2019-03-14,Home Office,134
2162,Office Supplies,2019-03-14,Consumer,73
2163,Furniture,2019-03-15,Consumer,266
2164,Furniture,2019-03-15,Corporate,233
2165,Office Supplies,2019-03-15,Consumer,131
2166,Office Supplies,2019-03-15,Corporate,41
2167,Furniture,2019-03-16,Corporate,1862
2168,Office Supplies,2019-03-16,Home Office,325
2169,Technology,2019-03-16,Home Office,85
2170,Office Supplies,2019-03-16,Corporate,30
2171,Office Supplies,2019-03-18,Consumer,1209
2172,Furniture,2019-03-18,Consumer,952
2173,Technology,2019-03-18,Consumer,232
2174,Office Supplies,2019-03-19,Consumer,811
2175,Furniture,2019-03-19,Consumer,190
2176,Furniture,2019-03-20,Consumer,112
2177,Office Supplies,2019-03-20,Corporate,32
2178,Furniture,2019-03-21,Home Office,669
2179,Technology,2019-03-21,Consumer,94
2180,Furniture,2019-03-21,Corporate,88
2181,Office Supplies,2019-03-21,Consumer,45
2182,Furniture,2019-03-22,Consumer,539
2183,Furniture,2019-03-22,Corporate,94
2184,Office Supplies,2019-03-22,Consumer,17
2185,Office Supplies,2019-03-22,Corporate,1
2186,Furniture,2019-03-23,Consumer,176
2187,Technology,2019-03-23,Corporate,63
2188,Technology,2019-03-25,Corporate,419
2189,Furniture,2019-03-25,Consumer,277
2190,Office Supplies,2019-03-25,Corporate,21
2191,Office Supplies,2019-03-25,Consumer,16
2192,Technology,2019-03-26,Consumer,1133
2193,Office Supplies,2019-03-26,Corporate,53
2194,Office Supplies,2019-03-27,Corporate,446
2195,Technology,2019-03-27,Consumer,110
2196,Office Supplies,2019-03-27,Consumer,103
2197,Furniture,2019-03-28,Corporate,53
2198,Office Supplies,2019-03-28,Corporate,30
2199,Office Supplies,2019-03-29,Consumer,98
2200,Office Supplies,2019-03-29,Corporate,29
